[7/5/18 06:29PM]	Bought Item from shop (Id: 4587, Amount: 1)	
[7/5/18 08:49PM]	Dropped Item (Id: Item [id=1623, amount=1], Amount: 0) at Position: 3099, 3504, 0	
[7/5/18 08:49PM]	Dropped Item (Id: Item [id=1621, amount=1], Amount: 0) at Position: 3099, 3504, 0	
[7/5/18 08:50PM]	Dropped Item (Id: Item [id=1617, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 08:50PM]	Dropped Item (Id: Item [id=1631, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 08:50PM]	Dropped Item (Id: Item [id=1621, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 08:50PM]	Dropped Item (Id: Item [id=1621, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 08:50PM]	Dropped Item (Id: Item [id=1623, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 08:50PM]	Dropped Item (Id: Item [id=1621, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 08:50PM]	Dropped Item (Id: Item [id=1617, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 08:50PM]	Dropped Item (Id: Item [id=1623, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 08:50PM]	Dropped Item (Id: Item [id=1623, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 08:50PM]	Dropped Item (Id: Item [id=1619, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 08:50PM]	Dropped Item (Id: Item [id=1619, amount=1], Amount: 0) at Position: 3099, 3504, 0	
[7/5/18 08:50PM]	Dropped Item (Id: Item [id=1623, amount=1], Amount: 0) at Position: 3099, 3504, 0	
[7/5/18 08:50PM]	Dropped Item (Id: Item [id=1623, amount=1], Amount: 0) at Position: 3099, 3504, 0	
[7/5/18 08:50PM]	Dropped Item (Id: Item [id=1631, amount=1], Amount: 0) at Position: 3099, 3504, 0	
[7/5/18 08:50PM]	Dropped Item (Id: Item [id=1619, amount=1], Amount: 0) at Position: 3099, 3504, 0	
[7/5/18 08:50PM]	Dropped Item (Id: Item [id=1631, amount=1], Amount: 0) at Position: 3099, 3504, 0	
[7/5/18 08:50PM]	Dropped Item (Id: Item [id=1617, amount=1], Amount: 0) at Position: 3099, 3504, 0	
[7/5/18 08:50PM]	Dropped Item (Id: Item [id=1617, amount=1], Amount: 0) at Position: 3099, 3504, 0	
[7/5/18 08:50PM]	Dropped Item (Id: Item [id=1619, amount=1], Amount: 0) at Position: 3099, 3504, 0	
[7/5/18 08:50PM]	Dropped Item (Id: Item [id=1617, amount=1], Amount: 0) at Position: 3099, 3504, 0	
[7/5/18 08:50PM]	Dropped Item (Id: Item [id=1617, amount=1], Amount: 0) at Position: 3099, 3504, 0	
[7/5/18 08:50PM]	Dropped Item (Id: Item [id=1617, amount=1], Amount: 0) at Position: 3099, 3504, 0	
[7/5/18 08:50PM]	Dropped Item (Id: Item [id=1619, amount=1], Amount: 0) at Position: 3099, 3504, 0	
[7/5/18 08:50PM]	Dropped Item (Id: Item [id=1631, amount=1], Amount: 0) at Position: 3099, 3504, 0	
[7/5/18 08:50PM]	Dropped Item (Id: Item [id=1617, amount=1], Amount: 0) at Position: 3099, 3504, 0	
[7/5/18 08:50PM]	Dropped Item (Id: Item [id=1623, amount=1], Amount: 0) at Position: 3099, 3504, 0	
[7/5/18 08:50PM]	Dropped Item (Id: Item [id=1617, amount=1], Amount: 0) at Position: 3099, 3504, 0	
[7/5/18 08:51PM]	Dropped Item (Id: Item [id=1621, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 08:51PM]	Dropped Item (Id: Item [id=1619, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 08:51PM]	Dropped Item (Id: Item [id=1623, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 08:51PM]	Dropped Item (Id: Item [id=1619, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 08:51PM]	Dropped Item (Id: Item [id=1617, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 08:51PM]	Dropped Item (Id: Item [id=1619, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 08:51PM]	Dropped Item (Id: Item [id=1621, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 08:51PM]	Dropped Item (Id: Item [id=1617, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 08:51PM]	Dropped Item (Id: Item [id=1623, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 08:51PM]	Dropped Item (Id: Item [id=1623, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 08:51PM]	Dropped Item (Id: Item [id=1631, amount=1], Amount: 0) at Position: 3099, 3504, 0	
[7/5/18 08:51PM]	Dropped Item (Id: Item [id=1619, amount=1], Amount: 0) at Position: 3099, 3504, 0	
[7/5/18 08:51PM]	Dropped Item (Id: Item [id=1617, amount=1], Amount: 0) at Position: 3099, 3504, 0	
[7/5/18 08:51PM]	Dropped Item (Id: Item [id=1621, amount=1], Amount: 0) at Position: 3099, 3504, 0	
[7/5/18 08:51PM]	Dropped Item (Id: Item [id=1619, amount=1], Amount: 0) at Position: 3099, 3504, 0	
[7/5/18 08:51PM]	Dropped Item (Id: Item [id=1621, amount=1], Amount: 0) at Position: 3099, 3504, 0	
[7/5/18 08:51PM]	Dropped Item (Id: Item [id=1623, amount=1], Amount: 0) at Position: 3099, 3504, 0	
[7/5/18 08:51PM]	Dropped Item (Id: Item [id=1631, amount=1], Amount: 0) at Position: 3099, 3504, 0	
[7/5/18 08:51PM]	Dropped Item (Id: Item [id=1621, amount=1], Amount: 0) at Position: 3099, 3504, 0	
[7/5/18 08:51PM]	Dropped Item (Id: Item [id=1623, amount=1], Amount: 0) at Position: 3099, 3504, 0	
[7/5/18 08:51PM]	Dropped Item (Id: Item [id=1619, amount=1], Amount: 0) at Position: 3099, 3504, 0	
[7/5/18 08:51PM]	Dropped Item (Id: Item [id=1617, amount=1], Amount: 0) at Position: 3099, 3504, 0	
[7/5/18 08:51PM]	Dropped Item (Id: Item [id=1619, amount=1], Amount: 0) at Position: 3099, 3504, 0	
[7/5/18 08:51PM]	Dropped Item (Id: Item [id=1617, amount=1], Amount: 0) at Position: 3099, 3504, 0	
[7/5/18 08:51PM]	Dropped Item (Id: Item [id=1617, amount=1], Amount: 0) at Position: 3099, 3504, 0	
[7/5/18 08:51PM]	Dropped Item (Id: Item [id=1619, amount=1], Amount: 0) at Position: 3099, 3504, 0	
[7/5/18 08:51PM]	Dropped Item (Id: Item [id=1623, amount=1], Amount: 0) at Position: 3099, 3504, 0	
[7/5/18 08:52PM]	Dropped Item (Id: Item [id=1617, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 08:52PM]	Dropped Item (Id: Item [id=1623, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 08:52PM]	Dropped Item (Id: Item [id=1617, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 08:52PM]	Dropped Item (Id: Item [id=1617, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 08:52PM]	Dropped Item (Id: Item [id=1623, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 08:52PM]	Dropped Item (Id: Item [id=1617, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 08:52PM]	Dropped Item (Id: Item [id=1617, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 08:52PM]	Dropped Item (Id: Item [id=1617, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 08:52PM]	Dropped Item (Id: Item [id=1631, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 08:52PM]	Dropped Item (Id: Item [id=1631, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 08:52PM]	Dropped Item (Id: Item [id=1621, amount=1], Amount: 0) at Position: 3099, 3504, 0	
[7/5/18 08:52PM]	Dropped Item (Id: Item [id=1621, amount=1], Amount: 0) at Position: 3099, 3504, 0	
[7/5/18 08:52PM]	Dropped Item (Id: Item [id=1619, amount=1], Amount: 0) at Position: 3099, 3504, 0	
[7/5/18 08:52PM]	Dropped Item (Id: Item [id=1619, amount=1], Amount: 0) at Position: 3099, 3504, 0	
[7/5/18 08:52PM]	Dropped Item (Id: Item [id=1623, amount=1], Amount: 0) at Position: 3099, 3504, 0	
[7/5/18 08:52PM]	Dropped Item (Id: Item [id=1631, amount=1], Amount: 0) at Position: 3099, 3504, 0	
[7/5/18 08:52PM]	Dropped Item (Id: Item [id=1631, amount=1], Amount: 0) at Position: 3099, 3504, 0	
[7/5/18 08:52PM]	Dropped Item (Id: Item [id=1623, amount=1], Amount: 0) at Position: 3099, 3504, 0	
[7/5/18 08:52PM]	Dropped Item (Id: Item [id=1623, amount=1], Amount: 0) at Position: 3099, 3504, 0	
[7/5/18 08:52PM]	Dropped Item (Id: Item [id=1621, amount=1], Amount: 0) at Position: 3099, 3504, 0	
[7/5/18 08:52PM]	Dropped Item (Id: Item [id=1623, amount=1], Amount: 0) at Position: 3099, 3504, 0	
[7/5/18 08:52PM]	Dropped Item (Id: Item [id=1617, amount=1], Amount: 0) at Position: 3099, 3504, 0	
[7/5/18 08:52PM]	Dropped Item (Id: Item [id=1619, amount=1], Amount: 0) at Position: 3099, 3504, 0	
[7/5/18 08:52PM]	Dropped Item (Id: Item [id=1621, amount=1], Amount: 0) at Position: 3099, 3504, 0	
[7/5/18 08:52PM]	Dropped Item (Id: Item [id=1619, amount=1], Amount: 0) at Position: 3099, 3504, 0	
[7/5/18 08:53PM]	Dropped Item (Id: Item [id=1617, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 08:53PM]	Dropped Item (Id: Item [id=1631, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 08:53PM]	Dropped Item (Id: Item [id=1621, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 08:53PM]	Dropped Item (Id: Item [id=1623, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 08:53PM]	Dropped Item (Id: Item [id=1631, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 08:53PM]	Dropped Item (Id: Item [id=1631, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 08:53PM]	Dropped Item (Id: Item [id=1623, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 08:53PM]	Dropped Item (Id: Item [id=1623, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 08:53PM]	Dropped Item (Id: Item [id=1617, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 08:53PM]	Dropped Item (Id: Item [id=1617, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 08:53PM]	Dropped Item (Id: Item [id=1631, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 08:53PM]	Dropped Item (Id: Item [id=1617, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 08:53PM]	Dropped Item (Id: Item [id=1631, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 08:53PM]	Dropped Item (Id: Item [id=1623, amount=1], Amount: 0) at Position: 3099, 3504, 0	
[7/5/18 08:53PM]	Dropped Item (Id: Item [id=1619, amount=1], Amount: 0) at Position: 3099, 3504, 0	
[7/5/18 08:53PM]	Dropped Item (Id: Item [id=1623, amount=1], Amount: 0) at Position: 3099, 3504, 0	
[7/5/18 08:53PM]	Dropped Item (Id: Item [id=1631, amount=1], Amount: 0) at Position: 3099, 3504, 0	
[7/5/18 08:53PM]	Dropped Item (Id: Item [id=1621, amount=1], Amount: 0) at Position: 3099, 3504, 0	
[7/5/18 08:53PM]	Dropped Item (Id: Item [id=1619, amount=1], Amount: 0) at Position: 3099, 3504, 0	
[7/5/18 08:53PM]	Dropped Item (Id: Item [id=1619, amount=1], Amount: 0) at Position: 3099, 3504, 0	
[7/5/18 08:53PM]	Dropped Item (Id: Item [id=1617, amount=1], Amount: 0) at Position: 3099, 3504, 0	
[7/5/18 08:53PM]	Dropped Item (Id: Item [id=1619, amount=1], Amount: 0) at Position: 3099, 3504, 0	
[7/5/18 08:53PM]	Dropped Item (Id: Item [id=1617, amount=1], Amount: 0) at Position: 3099, 3504, 0	
[7/5/18 08:53PM]	Dropped Item (Id: Item [id=1623, amount=1], Amount: 0) at Position: 3099, 3504, 0	
[7/5/18 08:53PM]	Dropped Item (Id: Item [id=1623, amount=1], Amount: 0) at Position: 3099, 3504, 0	
[7/5/18 08:53PM]	Dropped Item (Id: Item [id=1623, amount=1], Amount: 0) at Position: 3099, 3504, 0	
[7/5/18 08:53PM]	Dropped Item (Id: Item [id=1631, amount=1], Amount: 0) at Position: 3099, 3504, 0	
[7/5/18 08:54PM]	Dropped Item (Id: Item [id=1621, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 08:54PM]	Dropped Item (Id: Item [id=1621, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 08:54PM]	Dropped Item (Id: Item [id=1619, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 08:54PM]	Dropped Item (Id: Item [id=1621, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 08:54PM]	Dropped Item (Id: Item [id=1617, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 08:54PM]	Dropped Item (Id: Item [id=1623, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 08:54PM]	Dropped Item (Id: Item [id=1623, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 08:54PM]	Dropped Item (Id: Item [id=1631, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 08:54PM]	Dropped Item (Id: Item [id=1617, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 08:54PM]	Dropped Item (Id: Item [id=1617, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 08:54PM]	Dropped Item (Id: Item [id=1631, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 08:54PM]	Dropped Item (Id: Item [id=1617, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 08:54PM]	Dropped Item (Id: Item [id=1619, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 08:54PM]	Dropped Item (Id: Item [id=1617, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 08:54PM]	Dropped Item (Id: Item [id=1617, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 08:54PM]	Dropped Item (Id: Item [id=1631, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 08:54PM]	Dropped Item (Id: Item [id=1619, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 08:54PM]	Dropped Item (Id: Item [id=1619, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 08:54PM]	Dropped Item (Id: Item [id=1631, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 08:54PM]	Dropped Item (Id: Item [id=1617, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 08:54PM]	Dropped Item (Id: Item [id=1617, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 08:54PM]	Dropped Item (Id: Item [id=1619, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 08:54PM]	Dropped Item (Id: Item [id=1619, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 08:55PM]	Dropped Item (Id: Item [id=1621, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 08:55PM]	Dropped Item (Id: Item [id=1621, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 08:55PM]	Dropped Item (Id: Item [id=1623, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 08:55PM]	Dropped Item (Id: Item [id=1619, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 08:55PM]	Dropped Item (Id: Item [id=1631, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 08:55PM]	Dropped Item (Id: Item [id=1617, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 08:55PM]	Dropped Item (Id: Item [id=1617, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 08:55PM]	Dropped Item (Id: Item [id=1617, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 08:55PM]	Dropped Item (Id: Item [id=1623, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 08:55PM]	Dropped Item (Id: Item [id=1621, amount=1], Amount: 0) at Position: 3099, 3504, 0	
[7/5/18 08:55PM]	Dropped Item (Id: Item [id=1623, amount=1], Amount: 0) at Position: 3099, 3504, 0	
[7/5/18 08:55PM]	Dropped Item (Id: Item [id=1617, amount=1], Amount: 0) at Position: 3099, 3504, 0	
[7/5/18 08:55PM]	Dropped Item (Id: Item [id=1631, amount=1], Amount: 0) at Position: 3099, 3504, 0	
[7/5/18 08:55PM]	Dropped Item (Id: Item [id=1623, amount=1], Amount: 0) at Position: 3099, 3504, 0	
[7/5/18 08:55PM]	Dropped Item (Id: Item [id=1621, amount=1], Amount: 0) at Position: 3099, 3504, 0	
[7/5/18 08:55PM]	Dropped Item (Id: Item [id=1617, amount=1], Amount: 0) at Position: 3099, 3504, 0	
[7/5/18 08:55PM]	Dropped Item (Id: Item [id=1617, amount=1], Amount: 0) at Position: 3099, 3504, 0	
[7/5/18 08:55PM]	Dropped Item (Id: Item [id=1617, amount=1], Amount: 0) at Position: 3099, 3504, 0	
[7/5/18 08:55PM]	Dropped Item (Id: Item [id=1617, amount=1], Amount: 0) at Position: 3099, 3504, 0	
[7/5/18 08:55PM]	Dropped Item (Id: Item [id=1617, amount=1], Amount: 0) at Position: 3099, 3504, 0	
[7/5/18 08:55PM]	Dropped Item (Id: Item [id=1617, amount=1], Amount: 0) at Position: 3099, 3504, 0	
[7/5/18 08:55PM]	Dropped Item (Id: Item [id=1621, amount=1], Amount: 0) at Position: 3099, 3504, 0	
[7/5/18 08:55PM]	Dropped Item (Id: Item [id=1619, amount=1], Amount: 0) at Position: 3099, 3504, 0	
[7/5/18 08:55PM]	Dropped Item (Id: Item [id=1631, amount=1], Amount: 0) at Position: 3099, 3504, 0	
[7/5/18 08:56PM]	Dropped Item (Id: Item [id=1619, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 08:56PM]	Dropped Item (Id: Item [id=1621, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 08:56PM]	Dropped Item (Id: Item [id=1619, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 08:56PM]	Dropped Item (Id: Item [id=1619, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 08:56PM]	Dropped Item (Id: Item [id=1623, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 08:56PM]	Dropped Item (Id: Item [id=1623, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 08:56PM]	Dropped Item (Id: Item [id=1623, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 08:56PM]	Dropped Item (Id: Item [id=1623, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 08:56PM]	Dropped Item (Id: Item [id=1617, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 08:56PM]	Dropped Item (Id: Item [id=1623, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 08:56PM]	Dropped Item (Id: Item [id=1619, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 08:56PM]	Dropped Item (Id: Item [id=1619, amount=1], Amount: 0) at Position: 3099, 3504, 0	
[7/5/18 08:56PM]	Dropped Item (Id: Item [id=1623, amount=1], Amount: 0) at Position: 3099, 3504, 0	
[7/5/18 08:56PM]	Dropped Item (Id: Item [id=1631, amount=1], Amount: 0) at Position: 3099, 3504, 0	
[7/5/18 08:56PM]	Dropped Item (Id: Item [id=1621, amount=1], Amount: 0) at Position: 3099, 3504, 0	
[7/5/18 08:56PM]	Dropped Item (Id: Item [id=1617, amount=1], Amount: 0) at Position: 3099, 3504, 0	
[7/5/18 08:56PM]	Dropped Item (Id: Item [id=1621, amount=1], Amount: 0) at Position: 3099, 3504, 0	
[7/5/18 08:56PM]	Dropped Item (Id: Item [id=1617, amount=1], Amount: 0) at Position: 3099, 3504, 0	
[7/5/18 08:56PM]	Dropped Item (Id: Item [id=1631, amount=1], Amount: 0) at Position: 3099, 3504, 0	
[7/5/18 08:56PM]	Dropped Item (Id: Item [id=1619, amount=1], Amount: 0) at Position: 3099, 3504, 0	
[7/5/18 08:57PM]	Dropped Item (Id: Item [id=1619, amount=1], Amount: 0) at Position: 3099, 3504, 0	
[7/5/18 08:57PM]	Dropped Item (Id: Item [id=1617, amount=1], Amount: 0) at Position: 3099, 3504, 0	
[7/5/18 08:57PM]	Dropped Item (Id: Item [id=1619, amount=1], Amount: 0) at Position: 3099, 3504, 0	
[7/5/18 08:57PM]	Dropped Item (Id: Item [id=1621, amount=1], Amount: 0) at Position: 3099, 3504, 0	
[7/5/18 08:57PM]	Dropped Item (Id: Item [id=1617, amount=1], Amount: 0) at Position: 3099, 3504, 0	
[7/5/18 08:57PM]	Dropped Item (Id: Item [id=1621, amount=1], Amount: 0) at Position: 3099, 3504, 0	
[7/5/18 08:57PM]	Dropped Item (Id: Item [id=1621, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 08:57PM]	Dropped Item (Id: Item [id=1619, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 08:57PM]	Dropped Item (Id: Item [id=1621, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 08:57PM]	Dropped Item (Id: Item [id=1621, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 08:57PM]	Dropped Item (Id: Item [id=1621, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 08:57PM]	Dropped Item (Id: Item [id=1631, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 08:57PM]	Dropped Item (Id: Item [id=1631, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 08:57PM]	Dropped Item (Id: Item [id=1619, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 08:57PM]	Dropped Item (Id: Item [id=1619, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 08:57PM]	Dropped Item (Id: Item [id=1617, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 08:57PM]	Dropped Item (Id: Item [id=1623, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 08:57PM]	Dropped Item (Id: Item [id=1623, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 08:57PM]	Dropped Item (Id: Item [id=1621, amount=1], Amount: 0) at Position: 3099, 3504, 0	
[7/5/18 08:58PM]	Dropped Item (Id: Item [id=1623, amount=1], Amount: 0) at Position: 3099, 3504, 0	
[7/5/18 08:58PM]	Dropped Item (Id: Item [id=1631, amount=1], Amount: 0) at Position: 3099, 3504, 0	
[7/5/18 08:58PM]	Dropped Item (Id: Item [id=1619, amount=1], Amount: 0) at Position: 3099, 3504, 0	
[7/5/18 08:58PM]	Dropped Item (Id: Item [id=1619, amount=1], Amount: 0) at Position: 3099, 3504, 0	
[7/5/18 08:58PM]	Dropped Item (Id: Item [id=1623, amount=1], Amount: 0) at Position: 3099, 3504, 0	
[7/5/18 08:58PM]	Dropped Item (Id: Item [id=1619, amount=1], Amount: 0) at Position: 3099, 3504, 0	
[7/5/18 08:58PM]	Dropped Item (Id: Item [id=1631, amount=1], Amount: 0) at Position: 3099, 3504, 0	
[7/5/18 08:58PM]	Dropped Item (Id: Item [id=1623, amount=1], Amount: 0) at Position: 3099, 3504, 0	
[7/5/18 08:58PM]	Dropped Item (Id: Item [id=1619, amount=1], Amount: 0) at Position: 3099, 3504, 0	
[7/5/18 08:58PM]	Dropped Item (Id: Item [id=1619, amount=1], Amount: 0) at Position: 3099, 3504, 0	
[7/5/18 08:58PM]	Dropped Item (Id: Item [id=1623, amount=1], Amount: 0) at Position: 3099, 3504, 0	
[7/5/18 08:58PM]	Dropped Item (Id: Item [id=1619, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 08:58PM]	Dropped Item (Id: Item [id=1631, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 08:59PM]	Dropped Item (Id: Item [id=1617, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 08:59PM]	Dropped Item (Id: Item [id=1617, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 08:59PM]	Dropped Item (Id: Item [id=1619, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 08:59PM]	Dropped Item (Id: Item [id=1623, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 08:59PM]	Dropped Item (Id: Item [id=1631, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 08:59PM]	Dropped Item (Id: Item [id=1623, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 08:59PM]	Dropped Item (Id: Item [id=1617, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 08:59PM]	Dropped Item (Id: Item [id=1619, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 08:59PM]	Dropped Item (Id: Item [id=1623, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 08:59PM]	Dropped Item (Id: Item [id=1621, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 08:59PM]	Dropped Item (Id: Item [id=1619, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 08:59PM]	Dropped Item (Id: Item [id=1617, amount=1], Amount: 0) at Position: 3099, 3504, 0	
[7/5/18 08:59PM]	Dropped Item (Id: Item [id=1617, amount=1], Amount: 0) at Position: 3099, 3504, 0	
[7/5/18 08:59PM]	Dropped Item (Id: Item [id=1617, amount=1], Amount: 0) at Position: 3099, 3504, 0	
[7/5/18 08:59PM]	Dropped Item (Id: Item [id=1617, amount=1], Amount: 0) at Position: 3099, 3504, 0	
[7/5/18 08:59PM]	Dropped Item (Id: Item [id=1619, amount=1], Amount: 0) at Position: 3099, 3504, 0	
[7/5/18 08:59PM]	Dropped Item (Id: Item [id=1621, amount=1], Amount: 0) at Position: 3099, 3504, 0	
[7/5/18 08:59PM]	Dropped Item (Id: Item [id=1631, amount=1], Amount: 0) at Position: 3099, 3504, 0	
[7/5/18 08:59PM]	Dropped Item (Id: Item [id=1617, amount=1], Amount: 0) at Position: 3099, 3504, 0	
[7/5/18 08:59PM]	Dropped Item (Id: Item [id=1617, amount=1], Amount: 0) at Position: 3099, 3504, 0	
[7/5/18 08:59PM]	Dropped Item (Id: Item [id=1619, amount=1], Amount: 0) at Position: 3099, 3504, 0	
[7/5/18 08:59PM]	Dropped Item (Id: Item [id=1623, amount=1], Amount: 0) at Position: 3099, 3504, 0	
[7/5/18 08:59PM]	Dropped Item (Id: Item [id=1617, amount=1], Amount: 0) at Position: 3099, 3504, 0	
[7/5/18 09:00PM]	Dropped Item (Id: Item [id=1621, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 09:00PM]	Dropped Item (Id: Item [id=1621, amount=1], Amount: 1) at Position: 3099, 3504, 0	
